거래일자,거래시간,지역,연료원,발전량(MWh)
2023-12-11,5,서울시,태양광,0
2023-12-11,6,서울시,태양광,0
2023-12-11,7,서울시,태양광,0
2023-12-11,8,서울시,태양광,0.000403
2023-12-11,9,서울시,태양광,0.092908
2023-12-11,10,서울시,태양광,0.454346
2023-12-11,11,서울시,태양광,0.836436
2023-12-11,12,서울시,태양광,0.62097
2023-12-11,13,서울시,태양광,0.571232
2023-12-11,14,서울시,태양광,0.647834
2023-12-11,15,서울시,태양광,0.777262
2023-12-11,16,서울시,태양광,0.472147
2023-12-11,17,서울시,태양광,0.089361
2023-12-11,18,서울시,태양광,0.000003
2023-12-11,19,서울시,태양광,0.00168
2023-12-11,20,서울시,태양광,0
2023-12-11,21,서울시,태양광,0
2023-12-11,22,서울시,태양광,0
2023-12-11,23,서울시,태양광,0
2023-12-11,24,서울시,태양광,0
2023-12-11,1,인천시,태양광,0
2023-12-11,2,인천시,태양광,0
2023-12-11,3,인천시,태양광,0
2023-12-11,4,인천시,태양광,0
2023-12-11,5,인천시,태양광,0
2023-12-11,6,인천시,태양광,0
2023-12-11,7,인천시,태양광,0
2023-12-11,8,인천시,태양광,0.000192
2023-12-11,9,인천시,태양광,0.218894
2023-12-11,10,인천시,태양광,1.809031
2023-12-11,11,인천시,태양광,2.58145
2023-12-11,12,인천시,태양광,1.921231
2023-12-11,13,인천시,태양광,1.723258
2023-12-11,14,인천시,태양광,1.923663
2023-12-11,15,인천시,태양광,1.913175
2023-12-11,16,인천시,태양광,1.543535
2023-12-11,17,인천시,태양광,0.576391
2023-12-11,18,인천시,태양광,0.00732
2023-12-11,19,인천시,태양광,0.01448
2023-12-11,20,인천시,태양광,0.14976
2023-12-11,21,인천시,태양광,0
2023-12-11,22,인천시,태양광,0
2023-12-11,23,인천시,태양광,0
2023-12-11,24,인천시,태양광,0.00008
2023-12-11,1,대전시,태양광,0
2023-12-11,2,대전시,태양광,0
2023-12-11,3,대전시,태양광,0
2023-12-11,4,대전시,태양광,0
2023-12-11,5,대전시,태양광,0
2023-12-11,6,대전시,태양광,0
2023-12-11,7,대전시,태양광,0
2023-12-11,8,대전시,태양광,0
2023-12-11,9,대전시,태양광,0.084742
2023-12-11,10,대전시,태양광,0.304377
2023-12-11,11,대전시,태양광,0.427309
2023-12-11,12,대전시,태양광,0.598965
2023-12-11,13,대전시,태양광,0.465094
2023-12-11,14,대전시,태양광,0.349979
2023-12-11,15,대전시,태양광,0.292371
2023-12-11,16,대전시,태양광,0.11171
