거래일자,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2018-06-16,534897,503151,482641,473251,472489,476715,504105,521652,553462,564761,583641,577417,563723,572585,570614,574194,575432,581430,588677,599614,613595,598702,577487,560661
2018-06-17,519598,490854,471078,459826,459501,466069,484666,505628,525120,545907,553988,555605,558951,563598,562604,570498,568436,581507,589635,602048,615466,599030,574678,556002
2018-06-18,517185,491179,473694,463067,462113,470530,502413,543320,592487,625137,637306,633394,630848,651744,652771,649940,648258,649527,643509,649384,651431,624391,597943,575515
2018-06-19,533285,500626,482527,470180,473249,478685,511576,553464,608721,640286,654919,654473,642316,659197,661925,662147,658363,660672,654743,651476,656751,632905,602872,577323
2018-06-20,533297,504180,484030,472701,473717,481680,515093,555240,603867,630847,647841,642631,635211,653190,662923,657451,653506,655845,648353,650652,655445,630799,599841,575561
2018-06-21,534812,501538,482861,471552,471473,480969,515700,559394,609217,637342,649086,646614,638259,656196,660362,663424,667440,676054,669560,664711,668013,644385,607362,581368
2018-06-22,536755,505202,485904,474165,476502,484712,515880,557139,606022,645930,657386,661806,651836,666869,672370,673310,655035,650135,644578,658097,659682,634303,604846,580883
2018-06-23,535744,506000,485098,476750,474989,481362,506781,531773,567739,585889,605156,604063,590792,596865,600698,601674,605041,615327,618886,628725,639797,619606,597216,580052
2018-06-24,539756,511369,488397,472842,471843,479732,497061,518629,542237,560120,576800,579308,581989,584379,587299,593457,601461,617359,627158,634012,646735,626492,595866,567409
2018-06-25,523750,494220,473804,463661,466416,474683,507101,553461,613108,646136,666732,673454,662787,680631,681803,686656,690054,696385,684347,685651,694305,669245,631279,601829
2018-06-26,554871,518075,497621,484734,493432,497735,529086,584838,646712,711245,720328,741556,746197,764298,765408,770446,762489,760858,744494,747333,739913,707972,664058,636172
2018-06-27,579451,550411,524790,514256,511152,513987,550754,613246,668474,719863,748240,744949,727760,744496,733224,734351,731023,727165,719787,719568,717216,692920,662591,634607
2018-06-28,590904,556270,527300,512374,503988,513951,546890,600588,664595,710661,738500,729420,716148,720369,720168,708751,705819,702726,692577,701469,702151,679731,639465,612964
2018-06-29,571925,538132,512853,498995,495825,502654,535686,589997,658047,703074,720878,727504,713435,733958,724873,727780,726119,716113,696258,697438,696763,679069,641923,616457
2018-06-30,566568,536666,516893,501913,499835,506002,527017,542436,595547,638460,653000,662120,669738,667335,668669,660723,659014,663005,665310,670454,671055,649908,620050,599447
2018-07-01,559528,516537,509562,497750,492588,492620,511681,510667,546132,610252,636333,645592,652199,655930,636565,641654,649734,662038,669078,677841,684775,666413,626898,607178
2018-07-02,561354,525358,506045,497603,489496,492648,531606,580154,648958,706920,733458,738342,724805,748898,746618,735349,736614,733022,718864,712048,712712,683683,649340,613641
2018-07-03,564368,529857,503495,492533,491784,490391,513407,564920,628460,670741,689054,689394,682077,695466,691523,688863,681282,676632,667886,673545,676555,654377,620426,597618
2018-07-04,535262,511163,492763,479577,461275,491580,535283,590353,660722,705229,730418,735649,724284,747687,751245,751863,751286,750366,735358,735426,733818,701530,660356,626085
2018-07-05,578467,540802,516411,503166,501821,505349,539168,593093,659233,705803,724135,728918,722788,744626,739567,736504,729675,721994,710896,714426,716180,688310,652059,621593
2018-07-06,571673,538280,515619,502432,501758,506074,538520,593392,654525,697870,713739,706002,704079,708485,699727,696917,688665,683853,674207,674037,672117,651243,622053,597758
2018-07-07,552759,519550,498649,488270,485149,489323,507702,537872,577232,603146,614716,613651,608754,610150,609089,607203,608000,614189,615756,626019,631955,615639,590594,574925
2018-07-08,534529,501711,485103,472222,472617,477487,494290,514395,536463,559119,569746,574357,580679,584211,588620,587061,593512,605020,609027,622764,630152,618510,589412,565187
2018-07-09,527729,498833,479632,470312,472129,480032,513170,559496,625458,674406,698267,696561,698418,736434,719505,706002,726909,726136,708354,715455,722800,693697,650632,616070
2018-07-10,570975,534815,507749,496840,494687,505973,543932,600799,674031,728875,759429,760435,752311,771244,772219,783158,787027,783271,773011,766321,762329,736513,690705,652167
2018-07-11,597945,564280,540123,520104,515604,528599,569938,627392,703835,760728,789936,801740,793606,814746,820004,824351,828102,829175,814891,811100,808224,776336,727099,680188
2018-07-12,621681,581629,552393,535082,534781,540866,580445,642607,725438,779227,804480,813821,807411,826093,823638,824785,831903,835999,819013,817316,813672,779787,729471,685396
2018-07-13,625813,584662,555847,539753,535172,542741,581376,643654,728280,786421,810482,819371,809206,827604,825032,824568,823921,818440,803103,802179,801829,768437,723318,682006
2018-07-14,627889,585462,554052,536499,531019,535467,567727,611853,672830,721005,752868,759338,764031,770278,770070,768429,768829,775013,779412,784626,789665,757023,714138,677198
2018-07-15,621998,581582,551579,534216,529669,531510,556384,590320,637602,675655,702710,716524,723494,731246,732239,737149,745012,763707,769187,774977,782421,756369,713884,672546
2018-07-16,617076,579703,544012,527500,521605,527955,564523,629059,718647,782498,811711,821040,814480,840509,845075,847285,853537,853375,834061,832595,829663,790839,739190,687257
2018-07-17,629484,587108,562055,544899,538881,545593,585288,648081,740144,803197,831695,836520,828938,856680,860439,859662,856616,857600,839362,838846,836193,799747,743660,693473
2018-07-18,633554,588242,560690,543343,538145,544756,582398,647054,734930,797484,826355,835227,825073,845890,846900,848523,854824,855183,837000,835519,829611,788537,731002,686917
2018-07-19,627634,585730,554126,536452,534068,542566,579142,641287,733988,794974,823455,831870,825333,849707,853810,853312,860989,867790,851283,848162,845402,803480,744847,691407
2018-07-20,630906,587918,561579,543827,540902,548563,585398,647775,741944,807188,840405,852538,849875,873562,873420,876201,884195,885464,868502,865536,859220,820692,766561,717761
2018-07-21,659123,613830,584502,567755,561036,567999,600781,650487,724588,784181,820604,838399,835039,842513,837159,836577,839186,844029,844425,840656,847319,817198,771179,729836
2018-07-22,668948,622662,597667,577375,574112,573539,596123,629488,671726,706655,747691,757349,762513,763675,759470,758382,762997,781214,786616,793522,798055,770926,724509,679635
2018-07-23,628302,592501,564481,551018,547012,553564,595577,666946,767054,830724,862121,880421,877716,894812,897605,899976,901391,895873,881291,879962,879564,840312,778220,722253
2018-07-24,659629,613222,580775,568259,562770,571147,610654,676917,772299,832629,865482,875963,875267,895837,896814,899448,898024,899939,886015,886913,883398,842406,788121,730224
2018-07-25,665406,621332,589020,572266,564569,574937,612890,680120,778450,843542,878888,891139,882829,901603,905740,908060,921139,926706,909688,904352,899638,858718,797772,745621
2018-07-26,679760,631215,598071,579088,573168,581777,618491,682956,780824,849274,885251,896226,890652,908839,911368,909816,916475,919944,903391,903022,899169,857083,798133,743752
2018-07-27,675840,627109,594524,578471,572580,584307,617869,683786,778490,844007,883578,891572,887358,903358,906554,911464,922438,931469,914404,903040,894875,859372,805918,751402
2018-07-28,690918,644244,609274,589769,580200,582884,616090,664923,733825,793775,837589,852589,853561,854414,854012,854999,862140,878746,878178,885561,888155,852475,804006,761374
2018-07-29,698870,651601,619542,595991,587481,590255,616414,652826,706332,756131,788349,800129,806192,812181,811359,822659,833694,852364,858407,863027,869858,837057,787812,743718
2018-07-30,679850,631941,600142,581051,573911,583398,615379,671268,760925,832227,869771,877022,868427,882850,879354,882956,878623,883164,867830,867855,867512,831616,774179,725777
2018-07-31,663679,623154,592361,571536,565311,575145,608461,668610,756796,814740,852961,865322,861225,874684,885794,891691,894458,900506,883038,877971,874576,840668,789591,735595
2018-08-01,672323,626486,594829,579539,571756,583168,619643,681510,773537,840632,874914,887636,877879,898240,903915,911376,918626,923868,906768,904257,899347,864356,808243,752062
2018-08-02,691848,647837,616069,598508,591105,599537,637401,702174,798638,863064,896035,902221,898529,922723,914505,910463,908297,915228,898922,896023,901864,868183,800823,749594
2018-08-03,692761,650088,616211,603004,592539,600217,633633,689716,775171,841725,871113,872802,870044,874687,875909,877862,878389,889767,881482,874974,875981,842302,795209,748794
2018-08-04,688043,642220,606518,587888,578953,587123,616329,667666,739855,798787,840402,852272,850538,856249,855715,857096,861527,869267,871420,879761,883049,847804,793666,742898
2018-08-05,680697,633352,600698,580868,571286,577270,603487,644833,701110,754937,793850,803984,812572,820932,818183,819696,835344,857938,863850,874191,874504,840507,786162,732245
2018-08-06,668635,625019,595178,580508,573485,582503,617610,683979,782916,852746,893007,904221,895938,919588,926993,930381,942264,949325,932497,931062,920314,878191,813895,754613
2018-08-07,690558,641949,610564,590136,583366,594252,629726,696544,805546,887093,920316,931739,922189,939571,933089,929069,930444,928321,904522,899685,886015,840154,782940,732725
2018-08-08,667197,620685,592550,573749,569079,578259,614385,679215,777653,850934,889855,901956,899161,916672,918053,923986,934140,939555,920681,921970,911239,874800,817618,760487
2018-08-09,694048,650343,616391,597063,588142,594501,632191,697165,798694,875095,914692,927691,919893,936255,935107,929836,935777,941004,921847,932259,926842,883654,820715,762664
2018-08-10,696478,643996,607976,588590,581453,587020,623058,691652,793538,870485,902765,922057,924723,941803,940024,936801,941688,942172,920083,922500,914585,874263,816689,763242
2018-08-11,701357,651996,619495,598176,590002,594633,621209,666263,734973,790073,834516,850890,848435,850677,847228,849811,849162,857644,860228,865372,863330,828823,782395,741745
2018-08-12,680622,638616,609566,587847,584965,589905,610384,643665,703412,757613,792476,803736,812380,822410,818505,819230,823157,833790,841587,854998,857230,832512,780905,732669
2018-08-13,677460,629444,602740,588157,580517,589402,624018,691001,785198,860499,894997,917334,916910,933112,925797,928231,933236,941925,925999,923875,908917,867001,806181,754705
2018-08-14,690996,645999,614487,595143,587548,595334,628435,696249,789377,862006,898311,913809,909186,927272,928323,927987,937130,946468,923031,919623,903066,858329,798668,747587
2018-08-15,689775,645266,615933,596175,588250,596352,624190,680255,751404,813519,855272,875562,872916,882283,887071,880077,881922,894474,891737,904137,899546,862394,810418,755499
2018-08-16,688923,638994,614822,591586,584482,581646,614579,678221,767196,835242,858155,857265,847104,844262,850364,846271,843184,846506,834552,832204,812365,777825,718083,673585
2018-08-17,637650,596859,567463,549068,547809,554493,577323,628782,703290,757566,775682,773173,759614,769299,778250,774730,769233,765653,750157,752604,744582,716400,671857,635490
2018-08-18,590151,552429,528277,513506,512558,522131,548385,584400,633746,671776,700643,711428,713658,727829,735575,740886,741302,749856,746067,756591,745143,714363,676085,639161
2018-08-19,592605,556891,531813,518288,516010,527258,547260,575901,608923,641877,664302,681570,696286,711947,723547,724453,738861,758215,763405,783108,778462,750970,704778,664348
2018-08-20,613761,573683,550505,538459,536361,547683,578125,641541,726954,791370,830495,841499,831413,846190,846291,849007,854259,847162,828895,828122,813147,774134,722406,672986
2018-08-21,614405,569108,546016,531873,529595,538182,569032,628087,715724,779899,811921,821820,817230,840943,847196,848224,857928,860384,839910,846451,830685,785707,724984,679165
2018-08-22,623589,585368,558468,542933,539450,553130,583248,642703,733733,800176,833913,846964,840486,844322,830854,820341,812988,809854,803454,809856,777475,735832,678264,644677
2018-08-23,591124,560950,536279,524296,516452,524236,541384,571726,626717,670897,692141,696934,696924,697440,676260,685883,694866,698794,699238,713659,707462,685515,646939,615506
2018-08-24,559639,531309,512158,501128,497968,507614,536534,590387,665212,720062,754125,763335,762464,776626,781261,785210,787111,785222,762047,764923,754305,719255,675966,636490
2018-08-25,587964,551287,523102,506580,503922,517992,542070,580553,639849,687011,721498,740027,741303,745898,743144,737806,745951,753424,757926,776182,765337,734543,691378,660165
2018-08-26,602731,573189,548350,533747,530833,537966,552594,583564,623047,668080,710474,720719,725696,735213,735097,734675,740800,751572,760598,776798,764815,744785,695618,649686
2018-08-27,603042,565288,541743,528910,524157,539329,570974,636168,731779,794567,828459,838057,831040,855568,859714,853224,859877,862933,849569,846809,824660,788285,729913,680126
2018-08-28,621364,580449,555836,538341,533120,545460,578319,648762,738628,802454,831709,838261,831614,847163,854994,856185,859026,861264,843951,848954,833861,793362,737714,684965
2018-08-29,630527,582069,554693,543782,540391,549048,580516,649156,739383,803816,830215,844733,840543,867470,875208,864716,868793,866360,853579,854288,832923,788057,736506,692487
2018-08-30,632981,591746,562283,549247,545170,555433,587521,662238,757066,820887,855963,865581,860352,883253,884706,876844,879445,883299,863235,863842,845962,803857,747924,702047
